adult,budget,original_language,popularity,revenue,runtime,title,vote_average,vote_count,genres_list,production_companies_list,production_countries_list,spoken_languages_list,release_year,movieId
False,85000000,en,8.326699,297138014.0,88.0,Horton Hears a Who!,6.3,927.0,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']","['Twentieth Century Fox Film Corporation', 'Blue Sky Studios', 'Twentieth Century Fox Animation']",['United States of America'],['English'],2008,58299
False,15000000,en,6.841586,7938872.0,112.0,Funny Games,6.3,562.0,"['Horror', 'Thriller', 'Crime']","['Celluloid Dreams', 'Tartan Films', 'Warner Independent Pictures (WIP)']","['Austria', 'France', 'Germany', 'Italy', 'United Kingdom', 'United States of America']",['English'],2007,58301
False,185000000,en,123.167259,1004558444.0,152.0,The Dark Knight,8.3,12269.0,"['Drama', 'Action', 'Crime', 'Thriller']","['DC Comics', 'Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy']","['United Kingdom', 'United States of America']","['English', '普通话']",2008,58559
False,20000000,en,14.753931,41627431.0,115.0,Never Back Down,6.5,511.0,"['Drama', 'Action']","['Summit Entertainment', 'Mandalay Pictures', 'Baumgarten Management and Productions (BMP)']",['United States of America'],['English'],2008,58627
False,37000000,en,7.558125,100076342.0,96.0,Nim's Island,5.6,341.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",['Walden Media'],['United States of America'],['English'],2008,58972
False,30000000,en,15.106676,105173115.0,111.0,Forgetting Sarah Marshall,6.4,1194.0,"['Comedy', 'Romance', 'Drama']","['Universal Pictures', 'Apatow Productions']",['United States of America'],"['English', '日本語', 'Deutsch']",2008,58998
False,35000000,en,7.876483,25871834.0,85.0,Superhero Movie,4.9,394.0,"['Action', 'Comedy', 'Science Fiction']",['Dimension Films'],['United States of America'],['English'],2008,59014
False,20000000,en,13.246795,65569869.0,109.0,Street Kings,6.3,369.0,"['Action', 'Crime', 'Drama', 'Thriller']","['Fox Searchlight Pictures', 'Regency Enterprises', 'Dune Entertainment III', 'Emmett/Furla Films']",['United States of America'],"['English', 'Türkçe']",2008,59016
False,12000000,en,13.065315,43493123.0,107.0,Harold & Kumar Escape from Guantanamo Bay,6.2,508.0,"['Comedy', 'Adventure']",['New Line Cinema'],['United States of America'],['English'],2008,59022
False,120000000,en,7.134168,93945766.0,135.0,Speed Racer,5.7,359.0,"['Action', 'Family', 'Science Fiction']","['Village Roadshow Pictures', 'Studio Babelsberg', 'Anarchos Productions', 'Silver Pictures', 'Warner Bros.', 'Velocity Productions']","['Australia', 'Germany', 'United States of America']",['English'],2008,59037
False,55000000,en,6.997601,127906624.0,104.0,The Forbidden Kingdom,6.3,476.0,"['Action', 'Adventure', 'Fantasy']","['Casey Silver Productions', 'China Film Co-Production Corporation', 'Huayi Brothers', 'Relativity Media']","['China', 'United States of America']","['English', '普通话']",2008,59103
False,140000000,en,22.073099,585174222.0,126.0,Iron Man,7.4,8951.0,"['Action', 'Science Fiction', 'Adventure']","['Paramount Pictures', 'Marvel Studios']",['United States of America'],"['English', 'فارسی', 'اردو', 'العربية']",2008,59315
False,40000000,en,6.417385,84601681.0,101.0,Made of Honor,6.0,410.0,"['Comedy', 'Romance']","['Columbia Pictures', 'Original Film']","['United Kingdom', 'United States of America']","['English', 'Français', 'Pусский']",2008,59333
False,25000000,en,16.367481,226830568.0,93.0,Taken,7.2,4444.0,"['Action', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Canal+', 'TPS Star', 'Grive Productions', 'EuropaCorp', 'Wintergreen Productions', 'All Pictures Media']","['France', 'United Kingdom', 'United States of America']","['English', 'Français', 'العربية', 'shqip']",2008,59369
False,35000000,da,10.054226,170000000.0,99.0,What Happens in Vegas,5.8,949.0,"['Comedy', 'Romance']","['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'Mosaic Media Group', 'Penn Station Entertainment', 'Dune Entertainment III']",['United States of America'],"['English', '']",2008,59421
False,225000000,en,12.490891,419651413.0,150.0,The Chronicles of Narnia: Prince Caspian,6.3,1668.0,"['Adventure', 'Family', 'Fantasy']","['Walt Disney', 'Walden Media', 'Stillking Films', 'Ozumi Films', 'Propeler', 'Silverbell Films', 'Revolution Sun Studios']","['Czech Republic', 'Poland', 'Slovenia', 'United States of America']",['English'],2008,59501
False,185000000,en,12.577266,786636033.0,122.0,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2558.0,"['Adventure', 'Action']","['Lucasfilm', 'Paramount Pictures']",['United States of America'],"['English', 'Deutsch', 'Pусский']",2008,59615
False,65000000,en,9.170332,415252786.0,145.0,Sex and the City,6.0,525.0,"['Comedy', 'Drama', 'Romance']","['New Line Cinema', 'Darren Star Productions', 'Home Box Office (HBO)']",['United States of America'],['English'],2008,59725
False,9000000,en,8.845536,82391145.0,86.0,The Strangers,6.0,509.0,"['Thriller', 'Horror', 'Mystery']","['Rogue Pictures', 'Vertigo Entertainment', 'Intrepid Pictures']",['United States of America'],['English'],2008,59727
False,130000000,en,16.897541,631744560.0,90.0,Kung Fu Panda,6.9,3231.0,"['Adventure', 'Animation', 'Family', 'Comedy']",['DreamWorks Animation'],['United States of America'],['English'],2008,59784
False,90000000,en,13.116461,201596308.0,113.0,You Don't Mess with the Zohan,5.5,1068.0,"['Comedy', 'Action']","['Columbia Pictures', 'Happy Madison Productions', 'Sony Pictures Releasing', 'Relativity Media']",['United States of America'],"['English', 'עִבְרִית']",2008,59900
False,60000000,en,6.22229,163403799.0,91.0,The Happening,4.9,968.0,"['Thriller', 'Science Fiction']","['Spyglass Entertainment', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'UTV Motion Pictures', 'Blinding Edge Pictures']","['United States of America', 'India', 'France']","['English', 'Français']",2008,60037
False,150000000,en,19.125537,163712074.0,114.0,The Incredible Hulk,6.1,3086.0,"['Science Fiction', 'Action', 'Adventure']","['Universal Pictures', 'Marvel Studios', 'Valhalla Motion Pictures', 'MVL Incredible Productions']",['United States of America'],"['Português', 'Español', 'English']",2008,60040
False,180000000,en,16.088366,521311860.0,98.0,WALL·E,7.8,6439.0,"['Animation', 'Family']","['Walt Disney Pictures', 'Pixar Animation Studios', 'FortyFour Studios']",['United States of America'],['English'],2008,60069
False,75000000,en,12.457896,258270008.0,110.0,Wanted,6.4,2583.0,"['Action', 'Thriller', 'Crime']","['Universal Pictures', 'Spyglass Entertainment', 'Bazelevs Production', 'Kickstart Productions', 'Marc Platt Productions', 'Top Cow Productions', 'Relativity Media', 'Ringerike Zweite Filmproduktion', 'Revolution Sun Studios']","['Germany', 'United States of America']",['English'],2008,60072
False,150000000,en,11.017324,624029371.0,92.0,Hancock,6.2,3050.0,"['Fantasy', 'Action']","['Columbia Pictures', 'Weed Road Pictures', 'Forward Pass', 'Relativity Media', 'Overbrook Entertainment', 'Blue Light', 'GH Three']",['United States of America'],"['English', '日本語']",2008,60074
False,80000000,en,11.35779,230685453.0,110.0,Get Smart,6.0,1072.0,"['Action', 'Comedy', 'Thriller']","['Village Roadshow Pictures', 'Atlas Entertainment', 'Mosaic Media Group', 'Mad Chance', 'Warner Bros.', 'WV Films IV', ""Mel's Cite du Cinema"", 'Callahan Filmworks']","['Canada', 'Russia', 'United States of America']","['English', 'Pусский']",2008,60126
False,52000000,en,10.534437,609841637.0,108.0,Mamma Mia!,6.4,1435.0,"['Comedy', 'Romance']","['Universal Pictures', 'Internationale Filmproduktion Richter', 'Playtone', 'Relativity Media', 'Littlestar']","['Germany', 'United Kingdom', 'United States of America']","['English', 'ελληνικά']",2008,60397
False,11000000,fr,7.250134,53191886.0,106.0,Welcome to the Sticks,6.7,638.0,['Comedy'],"['Centre National de la Cinématographie', 'Pathé Renn Productions', 'Hirsch', 'Canal+', 'CinéCinéma', 'Région Nord-Pas-de-Calais', 'Les Productions du Chicon', 'Centre Régional des Ressources Audiovisuelles (CRRAV)']",['France'],['Français'],2008,60408
False,45000000,en,10.419974,101702060.0,93.0,Journey to the Center of the Earth,5.8,1353.0,"['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']","['New Line Cinema', 'Walden Media']",['United States of America'],"['English', 'Íslenska', 'Italiano']",2008,60514
False,60000000,en,11.542926,50650079.0,90.0,Meet Dave,5.1,381.0,"['Comedy', 'Science Fiction', 'Adventure', 'Family']","['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Regency Enterprises', 'Guy Walks into a Bar Productions', 'Deep River Productions', 'Friendly Films (II)']",['United States of America'],['English'],2008,60516
False,130000000,en,16.551503,185258983.0,163.0,Watchmen,7.0,2892.0,"['Action', 'Mystery', 'Science Fiction']","['Paramount Pictures', 'DC Comics', 'Lawrence Gordon Productions', 'Legendary Pictures', 'Warner Bros.', 'Cruel and Unusual Films']",['United States of America'],['English'],2009,60684
False,65000000,en,8.579638,128107642.0,98.0,Step Brothers,6.5,1084.0,['Comedy'],"['Columbia Pictures', 'Mosaic Media Group', 'Gary Sanchez Productions', 'Relativity Media', 'Apatow Productions']",['United States of America'],"['English', 'Español']",2008,60756
False,30000000,en,9.863584,68369434.0,104.0,The X Files: I Want to Believe,5.5,534.0,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Ten Thirteen Productions', 'Dune Entertainment III', 'Crying Box Productions']","['Canada', 'United States of America']",['English'],2008,60760
False,145000000,en,14.250227,401128639.0,112.0,The Mummy: Tomb of the Dragon Emperor,5.2,1418.0,"['Adventure', 'Action', 'Fantasy']","['Universal Pictures', 'China Film Co-Production Corporation', 'Relativity Media', 'Alphaville Films', 'Sommers Company, The']","['Germany', 'United States of America']","['English', '普通话', '']",2008,60937
False,15000000,en,13.389735,3533227.0,98.0,The Midnight Meat Train,6.0,294.0,"['Mystery', 'Drama', 'Crime', 'Thriller', 'Horror']","['Lions Gate Films', 'Lakeshore Entertainment', 'GreeneStreet Films', 'Midnight Picture Show']",['United States of America'],"['English', 'Français']",2008,60941
False,15000000,en,9.648539,96408652.0,96.0,Vicky Cristina Barcelona,6.7,1050.0,"['Drama', 'Romance']","['The Weinstein Company', 'Gravier Productions', 'Mediapro']","['United States of America', 'Spain']","['Español', 'English']",2008,60950
False,27000000,en,8.461369,101624843.0,111.0,Pineapple Express,6.6,1169.0,"['Action', 'Comedy']","['Columbia Pictures', 'Apatow Productions']",['United States of America'],['English'],2008,61024
False,92000000,en,8.980941,188072649.0,107.0,Tropic Thunder,6.5,1707.0,"['Action', 'Comedy']","['DreamWorks SKG', 'Goldcrest Pictures', 'Red Hour Films', 'Internationale Filmproduktion Stella-del-Sud Second']","['United States of America', 'United Kingdom', 'Germany']","['English', '普通话']",2008,61132
False,8500000,en,8.524857,68282844.0,98.0,Star Wars: The Clone Wars,5.8,434.0,"['Thriller', 'Animation', 'Action', 'Science Fiction', 'Adventure', 'Fantasy']",['Lucasfilm'],"['Singapore', 'United States of America']",['English'],2008,61160
False,2000000,he,7.636625,11125849.0,90.0,Waltz with Bashir,7.8,294.0,"['Drama', 'Animation', 'War']","[""Les Films d'Ici"", 'Bridgit Folman Film Gang', 'Razor Film Produktion']","['Israel', 'France', 'Germany']","['עִבְרִית', 'العربية', 'Deutsch', 'English']",2008,61236
False,4000000,sv,7.274237,10785801.0,115.0,Let the Right One In,7.5,997.0,"['Horror', 'Drama']",['EFTI'],['Sweden'],['svenska'],2008,61240
False,45000000,en,13.53003,73762516.0,105.0,Death Race,6.0,1205.0,"['Action', 'Thriller', 'Science Fiction']","['Universal Pictures', 'Cruise/Wagner Productions', 'Impact Pictures', 'Relativity Media', 'Scion Films']","['United Kingdom', 'United States of America', 'Germany']",['English'],2008,61248
False,25000000,en,9.920106,70442940.0,97.0,The House Bunny,5.6,548.0,"['Romance', 'Comedy']","['Columbia Pictures', 'Happy Madison Productions', 'Relativity Media', 'Alta Loma Entertainment']",['United States of America'],['English'],2008,61250
False,35000000,en,8.612618,72436439.0,110.0,Mirrors,6.0,494.0,"['Horror', 'Mystery', 'Thriller']","['Regency Enterprises', 'Castel Film Romania', 'ASAF', 'New Regency Pictures', 'Luna Pictures']","['Romania', 'United States of America']",['English'],2008,61262
False,37000000,en,13.206799,163720069.0,96.0,Burn After Reading,6.5,1251.0,"['Comedy', 'Drama']","['Mike Zoss Productions', 'Studio Canal', 'Relativity Media', 'Focus Features', 'Working Title Films']","['United States of America', 'United Kingdom', 'France']",['English'],2008,61323
False,70000000,en,9.273808,72108608.0,101.0,Babylon A.D.,5.4,687.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","['StudioCanal', 'Canal+', 'CinéCinéma', 'Babylon', 'Babylon Films Limited', 'MNP Entreprise']","['France', 'United Kingdom']","['English', 'Pусский']",2008,61350
False,60000000,en,5.762005,39031337.0,103.0,The Spirit,4.7,323.0,"['Action', 'Comedy', 'Thriller', 'Crime', 'Science Fiction']","['DC Comics', 'Lionsgate', 'Odd Lot Entertainment', 'Media Magik Entertainment', 'Dark Lot Entertainment', 'Continental Entertainment Group (CEG)']",['United States of America'],"['English', 'Français', 'Pусский']",2008,61401
False,45000000,en,6.576009,42487390.0,99.0,Bangkok Dangerous,5.0,336.0,"['Action', 'Crime', 'Thriller']","['Virtual Studios', 'Initial Entertainment Group', 'Saturn Films', 'International Production Company', 'Blue Star Pictures', 'Living Films', 'Bangkok Dangerous']",['United States of America'],"['ภาษาไทย', 'English']",2008,61465
False,60000000,en,7.094624,73174566.0,101.0,Righteous Kill,5.9,382.0,"['Action', 'Crime', 'Drama', 'Thriller']","['Grosvenor Park Media Ltd.', 'InVenture Entertainment', 'Millennium Films', 'Emmett/Furla Films', 'Nu-Image Films']",['United States of America'],"['English', 'Pусский', 'Español']",2008,61697
False,20000000,en,13.857624,27640028.0,110.0,Lakeview Terrace,5.9,294.0,"['Drama', 'Crime', 'Thriller']","['Screen Gems', 'Overbrook Entertainment']",['United States of America'],['English'],2008,61705
False,20000000,en,12.392754,20211394.0,115.0,Appaloosa,6.3,305.0,"['Drama', 'Western', 'Crime']","['New Line Cinema', 'Groundswell Productions', 'Axon Films']",['United States of America'],"['English', 'Español']",2008,61986
False,80000000,en,14.324875,178066569.0,118.0,Eagle Eye,6.3,1038.0,"['Mystery', 'Thriller', 'Action']","['DreamWorks SKG', 'K/O Paper Products', 'Goldcrest Pictures', 'KMP Film Invest']","['United States of America', 'Germany']",['English'],2008,62081
False,9000000,en,12.992176,32973937.0,89.0,Nick and Norah's Infinite Playlist,6.4,387.0,"['Comedy', 'Music', 'Romance']","['Columbia Pictures', 'Mandate Pictures', 'Depth of Field', 'Screen Gems']",['United States of America'],['English'],2008,62155
False,70000000,en,12.886125,113280098.0,128.0,Body of Lies,6.5,919.0,"['Action', 'Drama', 'Thriller']","['Scott Free Productions', 'De Line Pictures', 'Warner Bros.']","['United States of America', 'United Kingdom']","['العربية', 'English']",2008,62374
False,55000000,en,8.061467,17869048.0,90.0,City of Ember,6.2,614.0,"['Adventure', 'Family', 'Fantasy']","['Playtone', 'Walden Media']",['United States of America'],['English'],2008,62376
False,35000000,en,10.08043,85416905.0,100.0,Max Payne,5.2,625.0,['Action'],"['Dune Entertainment', 'Firm Films', 'Collision Entertainment', 'Abandon Entertainment', 'Foxtor Productions', 'Depth Entertainment']","['United States of America', 'Canada']","['English', 'Pусский', 'Español']",2008,62394
False,24000000,en,6.449332,42105111.0,102.0,Zack and Miri Make a Porno,6.1,734.0,['Comedy'],"['Blue Askew', 'View Askew Productions']",['United States of America'],['English'],2008,62434
False,7500000,de,6.010332,19000000.0,107.0,The Wave,7.5,870.0,"['Drama', 'Thriller']",['Constantin Film Produktion'],['Germany'],['Deutsch'],2008,62644
False,12000000,en,6.140116,40855419.0,89.0,Quarantine,5.6,343.0,"['Horror', 'Science Fiction', 'Thriller']","['Vertigo Entertainment', 'Screen Gems', 'Andale Pictures']",['United States of America'],['English'],2008,62733
False,18000000,en,7.263988,25739015.0,114.0,RockNRolla,6.9,851.0,"['Action', 'Crime', 'Thriller']","['StudioCanal', 'Dark Castle Entertainment', 'Toff Guy Films', 'Warner Bros.']",['United Kingdom'],"['English', 'Pусский']",2008,62849
